polar and equatorial radii for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
the models summarized in this file assume the symmetric Voyager wind profile from Tollefson et al. (2018, Icarus 311) Table 1.
the polar and equatorial radii in this file come from random draws in j2 and j4 from the Jacobson (2009, AJ 137) error ellipsoid,
followed by direct integration of Equation (3) from the Voyager 2 occultation point reported in Lindal (1992, AJ 103) to either the equator or the pole.
index         r_pol_km          r_eq_km               j2               j4               j6
  297      24283.47829      24763.56145   3.50947028e-03  -3.53545752e-05   1.39069446e-06
  298      24283.45066      24763.55420   3.50989503e-03  -3.48670435e-05   1.06178746e-06
  299      24283.56152      24763.56353   3.50834318e-03  -3.65712330e-05   7.65072830e-07
  300      24283.47271      24763.55525   3.50928031e-03  -3.56247488e-05   5.08934231e-07
  301      24283.48274      24763.55060   3.50971080e-03  -3.50909573e-05   5.23841158e-07
  302      24283.45878      24763.57163   3.50925008e-03  -3.55733429e-05   2.25798371e-06
  303      24283.56041      24763.56196   3.50874003e-03  -3.61539366e-05   8.80643905e-07
  304      24283.51188      24763.55460   3.50928526e-03  -3.56059725e-05   4.78668959e-07
  305      24283.49743      24763.56891   3.50883288e-03  -3.59999525e-05   1.73397878e-06
  306      24283.43941      24763.56676   3.50970444e-03  -3.51152274e-05   2.04670725e-06
  307      24283.49576      24763.57335   3.50867100e-03  -3.61427472e-05   2.11824554e-06
  308      24283.53324      24763.56038   3.50891364e-03  -3.60084599e-05   7.64869208e-07
  309      24283.59515      24763.55483   3.50879048e-03  -3.61311923e-05   1.57146005e-07
  310      24283.48683      24763.55485   3.50947098e-03  -3.53324344e-05   7.96080977e-07
  311      24283.50133      24763.54093   3.50960552e-03  -3.51433861e-05  -3.55315351e-07
  312      24283.48358      24763.55415   3.50924420e-03  -3.53491399e-05   1.05198785e-06
  313      24283.52138      24763.56138   3.50892578e-03  -3.58819351e-05   1.11311961e-06
  314      24283.49587      24763.56523   3.50907942e-03  -3.58083988e-05   1.39964469e-06
  315      24283.47237      24763.56885   3.50889127e-03  -3.60192680e-05   1.59404605e-06
  316      24283.51688      24763.55100   3.50912434e-03  -3.56469463e-05   2.97047832e-07
  317      24283.49462      24763.55591   3.50925382e-03  -3.55605744e-05   7.52461646e-07
  318      24283.45481      24763.55118   3.50913040e-03  -3.55917582e-05   4.21695323e-07
  319      24283.49276      24763.56015   3.50925856e-03  -3.56265510e-05   1.01669540e-06
  320      24283.54931      24763.54145   3.50965765e-03  -3.51556809e-05  -4.14370555e-07
  321      24283.47526      24763.55919   3.50954009e-03  -3.52812642e-05   1.21886946e-06
  322      24283.03296      24763.55942   3.50853552e-03  -3.64288499e-05   3.64864209e-07
  323      24283.54917      24763.54419   3.50920438e-03  -3.56621312e-05  -5.17409706e-07
  324      24283.44990      24763.57211   3.50923135e-03  -3.55367379e-05   2.41164208e-06
  325      24283.47230      24763.57009   3.50904940e-03  -3.57396137e-05   2.06895967e-06
  326      24283.46118      24763.56631   3.50937864e-03  -3.54022127e-05   1.90123372e-06
  327      24283.51405      24763.54945   3.50933225e-03  -3.54073488e-05   3.32388956e-07
  328      24283.49839      24763.55446   3.50946347e-03  -3.53938434e-05   6.37583287e-07
  329      24283.49023      24763.56057   3.50920053e-03  -3.56094023e-05   1.18580158e-06
  330      24283.41492      24763.55945   3.51004533e-03  -3.46348931e-05   1.82831008e-06
  331      24283.53365      24763.56681   3.50857514e-03  -3.62951225e-05   1.30472801e-06
  332      24283.49643      24763.55363   3.50941179e-03  -3.53479208e-05   7.37150045e-07
  333      24283.52236      24763.55446   3.50930780e-03  -3.56603872e-05   3.14211688e-07
  334      24283.49749      24763.57007   3.50904762e-03  -3.58757849e-05   1.77369084e-06
  335      24283.48838      24763.57577   3.50888372e-03  -3.60629079e-05   2.18819865e-06
  336      24283.43560      24763.56747   3.50985732e-03  -3.49877795e-05   2.14735450e-06
  337      24283.50828      24763.53948   3.50950910e-03  -3.51666201e-05  -3.93277905e-07
  338      24283.60317      24763.54923   3.50861852e-03  -3.62522266e-05  -3.70467698e-07
  339      24283.44301      24763.54519   3.51012853e-03  -3.45759789e-05   4.44278524e-07
  340      24283.43904      24763.54600   3.50887139e-03  -3.59840003e-05  -5.04971002e-07
  341      24283.51091      24763.55405   3.50926036e-03  -3.54949735e-05   7.01667832e-07
  342      24283.48002      24763.56528   3.50921651e-03  -3.56072948e-05   1.61767415e-06
  343      24283.50516      24763.55356   3.50940220e-03  -3.54888739e-05   4.44446803e-07
  344      24283.49707      24763.56452   3.50905454e-03  -3.58149327e-05   1.35658502e-06
  345      24283.51900      24763.56823   3.50876531e-03  -3.61543297e-05   1.44373735e-06
  346      24283.46394      24763.55565   3.50976346e-03  -3.51481766e-05   8.05934505e-07
  347      24283.55575      24763.55213   3.50871208e-03  -3.61284733e-05   2.58328881e-08
  348      24283.54610      24763.54755   3.50921522e-03  -3.56083794e-05  -9.54878614e-08
  349      24283.51762      24763.55461   3.50902188e-03  -3.57903144e-05   4.99100992e-07
  350      24283.49147      24763.55969   3.50919021e-03  -3.55857785e-05   1.16747393e-06
  351      24283.50681      24763.56586   3.50894253e-03  -3.59551666e-05   1.36150410e-06
  352      24283.43014      24763.57616   3.50946374e-03  -3.53580307e-05   2.81916672e-06
  353      24283.49237      24763.54692   3.50979082e-03  -3.49973538e-05   2.43188586e-07
  354      24283.56237      24763.54356   3.50903907e-03  -3.57922827e-05  -5.96576316e-07
  355      24283.45791      24763.54221   3.51010271e-03  -3.45454522e-05   2.63461318e-07
  356      24283.50362      24763.56329   3.50893377e-03  -3.58668692e-05   1.31667465e-06
  357      24283.49441      24763.56367   3.50905979e-03  -3.57455486e-05   1.41386920e-06
  358      24283.40318      24763.58558   3.50950986e-03  -3.52710997e-05   3.84266278e-06
  359      24283.52632      24763.53338   3.50958623e-03  -3.51567988e-05  -1.08863250e-06
  360      24283.53378      24763.55290   3.50897032e-03  -3.57502944e-05   5.00559714e-07
  361      24283.49942      24763.57059   3.50894711e-03  -3.60218392e-05   1.66869665e-06
  362      24283.55555      24763.55403   3.50889489e-03  -3.59819828e-05   2.34213868e-07
  363      24283.53067      24763.55931   3.50919635e-03  -3.58932148e-05   4.59515924e-07
  364      24283.45068      24763.55877   3.50978601e-03  -3.50634096e-05   1.25688096e-06
  365      24283.49750      24763.56814   3.50878479e-03  -3.60190556e-05   1.69446548e-06
  366      24283.43022      24763.56454   3.50961203e-03  -3.51066184e-05   1.99497620e-06
  367      24283.47976      24763.56630   3.50931470e-03  -3.56128481e-05   1.55019246e-06
  368      24283.45258      24763.55412   3.50966894e-03  -3.49770521e-05   1.17625254e-06
  369      24283.45706      24763.55807   3.50944954e-03  -3.51574231e-05   1.51647575e-06
  370      24283.50528      24763.54745   3.50943518e-03  -3.53265834e-05   1.50316324e-07
  371      24283.47709      24763.55007   3.50959562e-03  -3.51461305e-05   5.35144575e-07
  372      24283.48248      24763.55927   3.50940548e-03  -3.53863829e-05   1.21386357e-06
  373      24283.47268      24763.55033   3.50976074e-03  -3.50607876e-05   4.83984593e-07
  374      24283.48166      24763.55648   3.50931168e-03  -3.53056652e-05   1.26422778e-06
  375      24283.40687      24763.56916   3.50973612e-03  -3.49315790e-05   2.62588314e-06
  376      24283.50328      24763.56950   3.50876513e-03  -3.60910930e-05   1.70259098e-06
  377      24283.52485      24763.57132   3.50869182e-03  -3.62917622e-05   1.56408742e-06
  378      24283.57066      24763.55019   3.50890754e-03  -3.59868351e-05  -1.65898634e-07
  379      24283.44370      24763.57412   3.50937274e-03  -3.55065557e-05   2.44843744e-06
  380      24283.50806      24763.55998   3.50916453e-03  -3.57350134e-05   9.16855644e-07
  381      24283.52032      24763.55110   3.50915152e-03  -3.56822540e-05   1.88523755e-07
  382      24283.46201      24763.57182   3.50918254e-03  -3.56133275e-05   2.29703199e-06
  383      24283.45425      24763.56644   3.50954588e-03  -3.52653716e-05   1.94282281e-06
  384      24283.47778      24763.55634   3.50935981e-03  -3.53592441e-05   1.06075795e-06
  385      24283.50341      24763.56746   3.50902583e-03  -3.59494730e-05   1.39755174e-06
  386      24283.51730      24763.54687   3.50924836e-03  -3.54886958e-05   4.18362027e-08
  387      24283.41226      24763.57029   3.50971916e-03  -3.50110313e-05   2.59163523e-06
  388      24283.48880      24763.56483   3.50913628e-03  -3.56726998e-05   1.56041604e-06
  389      24283.48846      24763.57364   3.50885464e-03  -3.60005127e-05   2.16148553e-06
  390      24283.54293      24763.55948   3.50878831e-03  -3.61460793e-05   5.78244915e-07
  391      24283.42026      24763.54963   3.51010904e-03  -3.46262178e-05   7.95664455e-07
  392      24283.45749      24763.55028   3.50992935e-03  -3.48096697e-05   7.49121142e-07
  393      24283.49444      24763.54922   3.50944879e-03  -3.53089162e-05   3.37120378e-07
  394      24283.51377      24763.56534   3.50880684e-03  -3.60050800e-05   1.41828500e-06
  395      24283.51017      24763.55888   3.50881696e-03  -3.58944315e-05   1.01585521e-06
  396      24283.51781      24763.56963   3.50865879e-03  -3.62357995e-05   1.57256497e-06
  397      24283.54146      24763.55346   3.50894672e-03  -3.59621950e-05   1.40653123e-07
  398      24283.56258      24763.55460   3.50849112e-03  -3.62547440e-05   3.40764206e-07
  399      24283.45318      24763.55702   3.50977071e-03  -3.49696724e-05   1.31232336e-06
  400      24283.48210      24763.56643   3.50923553e-03  -3.55769564e-05   1.76371015e-06
  401      24283.52545      24763.55877   3.50891765e-03  -3.59187086e-05   7.94766487e-07
  402      24283.52206      24763.54576   3.50947865e-03  -3.50830980e-05   4.37542491e-07
  403      24283.46282      24763.55601   3.50960889e-03  -3.50382226e-05   1.32258902e-06
  404      24283.48871      24763.55123   3.50951663e-03  -3.53122188e-05   4.17347504e-07
  405      24283.45123      24763.57229   3.50936119e-03  -3.54813215e-05   2.34319156e-06
  406      24283.46695      24763.56623   3.50927144e-03  -3.55570616e-05   1.73005200e-06
  407      24283.50895      24763.54936   3.50969037e-03  -3.50372031e-05   5.50286651e-07
  408      24283.49181      24763.55449   3.50925067e-03  -3.55021813e-05   7.45115876e-07
  409      24283.42736      24763.58433   3.50926901e-03  -3.55288672e-05   3.55086547e-06
  410      24283.45147      24763.55969   3.50972099e-03  -3.51122318e-05   1.34387957e-06
  411      24283.48135      24763.54101   3.51008842e-03  -3.46655655e-05  -8.44250718e-08
  412      24283.49100      24763.54040   3.50986950e-03  -3.48944179e-05  -2.89753040e-07
  413      24283.49994      24763.56265   3.50897080e-03  -3.58076727e-05   1.32316884e-06
  414      24283.47399      24763.55705   3.50945731e-03  -3.52404472e-05   1.22989014e-06
  415      24283.49243      24763.56450   3.50917136e-03  -3.57240415e-05   1.36472200e-06
  416      24283.45940      24763.55797   3.50965272e-03  -3.51554267e-05   1.19284935e-06
  417      24283.49684      24763.55581   3.50945077e-03  -3.54205770e-05   7.31180393e-07
  418      24283.47272      24763.57064   3.50903790e-03  -3.57327656e-05   2.15538276e-06
  419      24283.51383      24763.56825   3.50888919e-03  -3.60827040e-05   1.40389777e-06
  420      24283.54493      24763.54654   3.50907015e-03  -3.56825091e-05  -1.23642222e-07
  421      24283.35638      24763.55273   3.50954617e-03  -3.51795955e-05   7.98693981e-07
  422      24283.45788      24763.55363   3.50970330e-03  -3.50449651e-05   9.27623570e-07
  423      24283.46292      24763.55463   3.50953245e-03  -3.51384720e-05   1.09597574e-06
  424      24283.41442      24763.56355   3.50994956e-03  -3.47986161e-05   2.02521045e-06
  425      24283.45663      24763.56641   3.50921233e-03  -3.54950613e-05   1.97643545e-06
  426      24283.51556      24763.54935   3.50918043e-03  -3.55691945e-05   2.15337296e-07
  427      24283.42889      24763.55758   3.51005329e-03  -3.46177882e-05   1.67315132e-06
  428      24283.47694      24763.57444   3.50883983e-03  -3.59404727e-05   2.39004150e-06
  429      24283.46363      24763.56502   3.50949576e-03  -3.53650190e-05   1.67108989e-06
  430      24283.47520      24763.56138   3.50927473e-03  -3.54592449e-05   1.46634229e-06
  431      24283.47571      24763.56948   3.50901137e-03  -3.58267719e-05   1.87975164e-06
  432      24283.50548      24763.54470   3.50959047e-03  -3.51635648e-05  -1.04424384e-08
  433      24283.48577      24763.56083   3.50940332e-03  -3.55061020e-05   1.11236663e-06
  434      24283.50216      24763.54361   3.50970102e-03  -3.49975589e-05   6.45763503e-08
  435      24283.50642      24763.55743   3.50902079e-03  -3.57345780e-05   8.97565311e-07
  436      24283.46074      24763.55219   3.50976712e-03  -3.49778250e-05   8.29547500e-07
  437      24283.51474      24763.55180   3.50919111e-03  -3.55526678e-05   4.69861911e-07
  438      24283.51669      24763.56370   3.50914362e-03  -3.57885179e-05   1.19461581e-06
  439      24283.54437      24763.54500   3.50947398e-03  -3.54185855e-05  -3.41946329e-07
  440      24283.46312      24763.56066   3.50951309e-03  -3.53650848e-05   1.22466699e-06
  441      24283.41705      24763.53645   3.50952458e-03  -3.52293824e-05  -8.48571378e-07
  442      24283.49688      24763.56255   3.50920649e-03  -3.56753139e-05   1.22664294e-06
  443      24283.39633      24763.55225   3.50948392e-03  -3.53048662e-05   5.82546495e-07
  444      24283.44522      24763.53779   3.51035456e-03  -3.42321199e-05   1.11550801e-07
  445      24283.52921      24763.55338   3.50901955e-03  -3.57979409e-05   3.68110837e-07
  446      24283.46111      24763.58169   3.50894814e-03  -3.58927812e-05   3.02413630e-06
  447      24283.40388      24763.54994   3.51005128e-03  -3.46635489e-05   8.36707090e-07
  448      24283.40365      24763.56605   3.50928829e-03  -3.54978836e-05   1.81349950e-06
  449      24283.47692      24763.56603   3.50922950e-03  -3.56242609e-05   1.63300731e-06
  450      24283.45819      24763.56513   3.50926559e-03  -3.54270001e-05   1.91278882e-06
  451      24283.43790      24763.57071   3.50941530e-03  -3.53291312e-05   2.43040768e-06
  452      24283.55031      24763.55280   3.50873854e-03  -3.59658847e-05   3.95338856e-07
  453      24283.46587      24763.56818   3.50941578e-03  -3.54383350e-05   1.94741548e-06
  454      24283.49321      24763.53544   3.51003148e-03  -3.46757309e-05  -5.59415701e-07
  455      24283.46552      24763.56822   3.50925715e-03  -3.55521196e-05   1.95856047e-06
  456      24283.53647      24763.55892   3.50885330e-03  -3.60918663e-05   5.37293610e-07
  457      24283.50351      24763.56121   3.50905906e-03  -3.57540084e-05   1.16051454e-06
  458      24283.47007      24763.55651   3.50957845e-03  -3.51466766e-05   1.18698387e-06
  459      24283.47240      24763.56132   3.50929905e-03  -3.54029136e-05   1.54243884e-06
  460      24283.59392      24763.54830   3.50856303e-03  -3.63395980e-05  -5.58096908e-07
  461      24283.43208      24763.54929   3.50951074e-03  -3.51725283e-05   5.36487312e-07
  462      24283.52866      24763.56433   3.50857340e-03  -3.62711544e-05   1.11999316e-06
  463      24283.53144      24763.56011   3.50883282e-03  -3.59917289e-05   9.02728012e-07
  464      24283.47748      24763.56291   3.50930003e-03  -3.55598955e-05   1.36032621e-06
  465      24283.51513      24763.55081   3.50924006e-03  -3.56421855e-05   1.06839308e-07
  466      24283.45412      24763.56121   3.50946795e-03  -3.51751362e-05   1.75196291e-06
  467      24283.50191      24763.54192   3.50961433e-03  -3.50070860e-05   1.80036881e-08
  468      24283.54211      24763.54758   3.50915566e-03  -3.57645388e-05  -3.30697271e-07
  469      24283.52187      24763.57018   3.50871468e-03  -3.62199363e-05   1.57123567e-06
  470      24283.50290      24763.56383   3.50899190e-03  -3.58837127e-05   1.24199828e-06
  471      24283.43910      24763.55319   3.50998508e-03  -3.47550469e-05   1.06114556e-06
  472      24283.42923      24763.56237   3.50988405e-03  -3.49643850e-05   1.66079997e-06
  473      24283.48317      24763.55560   3.50949544e-03  -3.52467925e-05   1.01561239e-06
  474      24283.49638      24763.55956   3.50918967e-03  -3.56707498e-05   9.74302959e-07
  475      24283.56307      24763.53759   3.50920598e-03  -3.56024010e-05  -1.03500815e-06
  476      24283.49972      24763.54833   3.50967817e-03  -3.51700768e-05   1.87318334e-07
  477      24283.51624      24763.58008   3.50837971e-03  -3.65452573e-05   2.36556910e-06
  478      24283.42715      24763.56724   3.50960565e-03  -3.51075793e-05   2.26869404e-06
  479      24283.53459      24763.55678   3.50899604e-03  -3.58984210e-05   5.19088824e-07
  480      24283.55577      24763.55475   3.50871657e-03  -3.61359309e-05   2.55473709e-07
  481      24283.47115      24763.56226   3.50934695e-03  -3.54222019e-05   1.51636584e-06
  482      24283.52829      24763.56120   3.50884153e-03  -3.60803953e-05   8.04654191e-07
  483      24283.57627      24763.55705   3.50865937e-03  -3.62376144e-05   3.49747623e-07
  484      24283.45921      24763.58233   3.50901858e-03  -3.59410803e-05   2.87098353e-06
  485      24283.46787      24763.55175   3.50960421e-03  -3.50373498e-05   9.17409462e-07
  486      24283.47169      24763.54020   3.51006735e-03  -3.46037710e-05   2.64946298e-09
  487      24283.49626      24763.55482   3.50904996e-03  -3.55936373e-05   9.00359644e-07
  488      24283.52093      24763.55709   3.50898110e-03  -3.58787383e-05   6.15163785e-07
  489      24283.61214      24763.54733   3.50841597e-03  -3.65420745e-05  -8.55082065e-07
  490      24283.47610      24763.55334   3.50951729e-03  -3.51923837e-05   8.77162530e-07
  491      24283.53740      24763.55636   3.50886957e-03  -3.59054285e-05   6.64355318e-07
  492      24283.47939      24763.56270   3.50922641e-03  -3.56165255e-05   1.33440987e-06
  493      24283.54776      24763.53454   3.50933712e-03  -3.54467663e-05  -1.20448219e-06
