polar and equatorial radii for Uranus's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
the models summarized in this file assume the symmetric wind profile from Sromovsky et al. (2015, Icarus 258) Equation 2.
the polar and equatorial radii in this file come from random draws in j2 and j4 from the French et al. (2024, Icarus 411) error ellipsoid,
followed by direct integration of Equation (3) from one of the Voyager 2 radio points reported in Lindal et al. 1987 to either the equator or the pole.
index         r_pol_km          r_eq_km               j2               j4               j6
 7503      24968.87734      25556.62065   3.50882251e-03  -3.60125482e-05   1.49970770e-06
 7504      24968.88116      25556.62007   3.50941465e-03  -3.53829745e-05   3.85822956e-07
 7505      24968.87175      25556.62036   3.50925242e-03  -3.56685358e-05   9.18377655e-07
 7506      24968.90770      25556.62085   3.50823589e-03  -3.67234047e-05   1.67229242e-06
 7507      24968.86374      25556.62081   3.50886387e-03  -3.60196549e-05   1.84644039e-06
 7508      24968.89526      25556.62036   3.50881007e-03  -3.59313515e-05   8.74863967e-07
 7509      24968.89608      25556.62032   3.50888086e-03  -3.59027569e-05   7.75238456e-07
 7510      24968.93326      25556.61987   3.50893248e-03  -3.59158089e-05  -2.81774492e-07
 7511      24968.79772      25556.62124   3.50929209e-03  -3.55317230e-05   3.01542623e-06
 7512      24968.84079      25556.62026   3.50975933e-03  -3.50052233e-05   9.49668739e-07
 7513      24968.93205      25556.61984   3.50888471e-03  -3.57930682e-05  -2.66198690e-07
 7514      24968.82504      25556.62041   3.50983284e-03  -3.50023273e-05   1.27930533e-06
 7515      24968.87223      25556.62028   3.50929559e-03  -3.55191083e-05   8.05812575e-07
 7516      24968.92661      25556.62064   3.50822891e-03  -3.67846292e-05   1.16936776e-06
 7517      24968.91116      25556.62034   3.50869786e-03  -3.61484745e-05   7.40501083e-07
 7518      24968.83069      25556.61998   3.51024305e-03  -3.45668917e-05   4.63263428e-07
 7519      24968.86822      25556.62033   3.50928808e-03  -3.55277823e-05   9.29840103e-07
 7520      24968.87503      25556.62037   3.50912939e-03  -3.56589401e-05   9.70339617e-07
 7521      24968.89567      25556.62005   3.50924541e-03  -3.55718418e-05   2.55864638e-07
 7522      24968.82218      25556.62118   3.50897573e-03  -3.57932882e-05   2.80300027e-06
 7523      24968.93691      25556.61971   3.50906400e-03  -3.57928092e-05  -6.00258125e-07
 7524      24968.83991      25556.62064   3.50930372e-03  -3.54151203e-05   1.71437575e-06
 7525      24968.86096      25556.62082   3.50886836e-03  -3.59773431e-05   1.90163245e-06
 7526      24968.88786      25556.62016   3.50922048e-03  -3.56153238e-05   5.04043936e-07
 7527      24968.80605      25556.62050   3.50992405e-03  -3.47826148e-05   1.59385011e-06
 7528      24968.80388      25556.62086   3.50956539e-03  -3.51563030e-05   2.30945933e-06
 7529      24968.86674      25556.62038   3.50925059e-03  -3.55840612e-05   1.02464549e-06
 7530      24968.80860      25556.62043   3.50989959e-03  -3.46417415e-05   1.51758535e-06
 7531      24968.83251      25556.62006   3.51012843e-03  -3.46685922e-05   5.95610788e-07
 7532      24968.85886      25556.62050   3.50926261e-03  -3.55747731e-05   1.29984105e-06
 7533      24968.87359      25556.62064   3.50888327e-03  -3.59306036e-05   1.49354294e-06
 7534      24968.86786      25556.62005   3.50960380e-03  -3.51533395e-05   4.27665134e-07
 7535      24968.82230      25556.62052   3.50966870e-03  -3.50518248e-05   1.54423331e-06
 7536      24968.83084      25556.62092   3.50913961e-03  -3.56334686e-05   2.27209489e-06
 7537      24968.91220      25556.62011   3.50898949e-03  -3.59519210e-05   2.42427404e-07
 7538      24968.87295      25556.62009   3.50947992e-03  -3.52519501e-05   4.79185439e-07
 7539      24968.91640      25556.61989   3.50921497e-03  -3.57606084e-05  -2.02111933e-07
 7540      24968.92122      25556.61949   3.50945062e-03  -3.52508178e-05  -8.86562152e-07
 7541      24968.87635      25556.61998   3.50965243e-03  -3.52561083e-05   1.93629400e-07
 7542      24968.86537      25556.62052   3.50918080e-03  -3.57039021e-05   1.27919597e-06
 7543      24968.93186      25556.61960   3.50921012e-03  -3.55615959e-05  -7.48737567e-07
 7544      24968.77667      25556.62118   3.50965050e-03  -3.51549920e-05   3.00802891e-06
 7545      24968.86377      25556.62049   3.50920361e-03  -3.56358601e-05   1.25888903e-06
 7546      24968.94348      25556.61994   3.50871213e-03  -3.61624024e-05  -1.93334222e-07
 7547      24968.90257      25556.61962   3.50960240e-03  -3.51613711e-05  -5.64365994e-07
 7548      24968.83361      25556.62092   3.50909928e-03  -3.56730838e-05   2.25915795e-06
 7549      24968.90289      25556.62061   3.50843884e-03  -3.62804800e-05   1.33668570e-06
 7550      24968.85033      25556.62059   3.50930065e-03  -3.55556446e-05   1.49752365e-06
 7551      24968.93534      25556.61999   3.50876455e-03  -3.60910643e-05  -6.08459023e-08
 7552      24968.82808      25556.62046   3.50968907e-03  -3.50916467e-05   1.38658294e-06
 7553      24968.85549      25556.62070   3.50909925e-03  -3.57659444e-05   1.68393835e-06
 7554      24968.88689      25556.62022   3.50917220e-03  -3.56781276e-05   6.09552467e-07
 7555      24968.89148      25556.62010   3.50927488e-03  -3.55920344e-05   3.58405364e-07
 7556      24968.86415      25556.62074   3.50892822e-03  -3.59479089e-05   1.72435843e-06
 7557      24968.84872      25556.62061   3.50925561e-03  -3.55313176e-05   1.58145311e-06
 7558      24968.88235      25556.61947   3.51005710e-03  -3.47031711e-05  -7.47819490e-07
 7559      24968.91186      25556.61983   3.50928737e-03  -3.55749388e-05  -2.49965856e-07
 7560      24968.85829      25556.62063   3.50908535e-03  -3.56818225e-05   1.57736509e-06
 7561      24968.81340      25556.62110   3.50918687e-03  -3.56198867e-05   2.68015926e-06
 7562      24968.86591      25556.62061   3.50905903e-03  -3.58222941e-05   1.46432145e-06
 7563      24968.92557      25556.62033   3.50859232e-03  -3.63921788e-05   5.81161744e-07
 7564      24968.80428      25556.62050   3.50997149e-03  -3.47742194e-05   1.58996713e-06
 7565      24968.91547      25556.62004   3.50894866e-03  -3.58299167e-05   1.60822730e-07
 7566      24968.88644      25556.62067   3.50867002e-03  -3.61558185e-05   1.48606318e-06
 7567      24968.92568      25556.62006   3.50886317e-03  -3.60626497e-05   9.27831679e-08
 7568      24968.90366      25556.62013   3.50903141e-03  -3.57989695e-05   3.62169590e-07
 7569      24968.91851      25556.62000   3.50898105e-03  -3.58578877e-05   5.72026283e-08
 7570      24968.87230      25556.61970   3.50994065e-03  -3.48194773e-05  -2.59246662e-07
 7571      24968.83123      25556.62065   3.50947581e-03  -3.53370628e-05   1.73258684e-06
 7572      24968.86949      25556.62128   3.50823409e-03  -3.66188770e-05   2.72999962e-06
 7573      24968.90773      25556.62019   3.50888121e-03  -3.59261306e-05   4.67121025e-07
 7574      24968.82609      25556.62043   3.50975407e-03  -3.50076599e-05   1.33930866e-06
 7575      24968.88146      25556.62013   3.50933510e-03  -3.54430369e-05   4.96837734e-07
 7576      24968.82884      25556.62107   3.50903690e-03  -3.57859125e-05   2.53304753e-06
 7577      24968.86917      25556.62023   3.50936288e-03  -3.53884423e-05   7.57931079e-07
 7578      24968.91059      25556.62004   3.50902029e-03  -3.57637217e-05   1.88592759e-07
 7579      24968.85583      25556.62063   3.50919998e-03  -3.57198922e-05   1.53837258e-06
 7580      24968.93509      25556.61980   3.50898495e-03  -3.58777206e-05  -4.14297397e-07
 7581      24968.90898      25556.62008   3.50896791e-03  -3.57573199e-05   2.86843718e-07
 7582      24968.85012      25556.62056   3.50924495e-03  -3.54616110e-05   1.50765633e-06
 7583      24968.80047      25556.62066   3.50997903e-03  -3.49650706e-05   1.84882779e-06
 7584      24968.88160      25556.61986   3.50967519e-03  -3.51684067e-05  -3.64853370e-08
 7585      24968.84475      25556.62029   3.50968177e-03  -3.51432414e-05   9.70036736e-07
 7586      24968.90198      25556.62052   3.50870634e-03  -3.62770107e-05   1.06706672e-06
 7587      24968.85490      25556.62017   3.50970423e-03  -3.51463611e-05   6.86498540e-07
 7588      24968.78188      25556.62069   3.51008292e-03  -3.46326492e-05   2.07879585e-06
 7589      24968.85722      25556.62011   3.50965314e-03  -3.50429067e-05   6.21200799e-07
 7590      24968.86168      25556.62048   3.50923894e-03  -3.55926604e-05   1.25275560e-06
 7591      24968.80927      25556.62003   3.51045835e-03  -3.42853275e-05   6.83393189e-07
 7592      24968.89908      25556.61970   3.50958233e-03  -3.52223073e-05  -4.06314578e-07
 7593      24968.93819      25556.62013   3.50857608e-03  -3.63443691e-05   1.58099354e-07
 7594      24968.90170      25556.61978   3.50936570e-03  -3.52666429e-05  -2.16863490e-07
 7595      24968.87783      25556.61995   3.50956832e-03  -3.51757935e-05   1.88704604e-07
 7596      24968.90387      25556.62021   3.50888875e-03  -3.58720447e-05   5.40641966e-07
 7597      24968.87050      25556.62019   3.50943045e-03  -3.53590385e-05   6.58164802e-07
 7598      24968.83225      25556.62092   3.50911470e-03  -3.56463925e-05   2.26621949e-06
 7599      24968.83478      25556.62049   3.50954560e-03  -3.52291314e-05   1.40947727e-06
 7600      24968.85532      25556.62038   3.50937713e-03  -3.53727114e-05   1.11522341e-06
 7601      24968.90895      25556.62008   3.50904545e-03  -3.58126261e-05   2.33138847e-07
 7602      24968.90771      25556.62009   3.50906407e-03  -3.58243901e-05   2.52122267e-07
 7603      24968.80196      25556.62061   3.50978214e-03  -3.48123973e-05   1.86230025e-06
 7604      24968.86387      25556.61982   3.50996649e-03  -3.48510311e-05  -2.43237900e-08
 7605      24968.81704      25556.62042   3.50991093e-03  -3.48796658e-05   1.35505396e-06
 7606      24968.81618      25556.62050   3.50982113e-03  -3.49700880e-05   1.51820317e-06
 7607      24968.78046      25556.62066   3.51013542e-03  -3.45896604e-05   2.04011156e-06
 7608      24968.77312      25556.62136   3.50944243e-03  -3.52770555e-05   3.40928540e-06
 7609      24968.90272      25556.61988   3.50930550e-03  -3.54550567e-05  -7.50137804e-08
 7610      24968.95128      25556.62000   3.50856363e-03  -3.63650052e-05  -1.43198886e-07
 7611      24968.84570      25556.62001   3.50991425e-03  -3.47591651e-05   4.96623446e-07
 7612      24968.88126      25556.62029   3.50912320e-03  -3.56599082e-05   8.07710156e-07
 7613      24968.90833      25556.62051   3.50863094e-03  -3.63559426e-05   1.01359832e-06
 7614      24968.86291      25556.62072   3.50895001e-03  -3.58905176e-05   1.70483235e-06
 7615      24968.93551      25556.62009   3.50866835e-03  -3.62637715e-05   9.46341850e-08
 7616      24968.83800      25556.62070   3.50935521e-03  -3.55177491e-05   1.76587235e-06
 7617      24968.89391      25556.62043   3.50888651e-03  -3.60211108e-05   9.57165880e-07
 7618      24968.84384      25556.62047   3.50951998e-03  -3.53257575e-05   1.31377081e-06
 7619      24968.75400      25556.62073   3.51030803e-03  -3.42677867e-05   2.35042032e-06
 7620      24968.95739      25556.62041   3.50811780e-03  -3.70144035e-05   5.37517309e-07
 7621      24968.84715      25556.61991   3.51002425e-03  -3.46665256e-05   2.85322466e-07
 7622      24968.95597      25556.61935   3.50924306e-03  -3.56913981e-05  -1.40836068e-06
 7623      24968.85504      25556.62034   3.50946248e-03  -3.53479192e-05   1.02020772e-06
 7624      24968.89810      25556.61967   3.50962258e-03  -3.51660161e-05  -4.55438303e-07
 7625      24968.86643      25556.62001   3.50968102e-03  -3.50952022e-05   3.53541411e-07
 7626      24968.93011      25556.62007   3.50872487e-03  -3.61206615e-05   1.20508214e-07
 7627      24968.84026      25556.62060   3.50935275e-03  -3.53758304e-05   1.62298076e-06
 7628      24968.82005      25556.62037   3.50988145e-03  -3.48001094e-05   1.29833368e-06
 7629      24968.91407      25556.62009   3.50894355e-03  -3.58997098e-05   2.45983446e-07
 7630      24968.87656      25556.61981   3.50976344e-03  -3.50090265e-05  -7.63741213e-08
 7631      24968.88318      25556.62054   3.50884760e-03  -3.59470483e-05   1.27158485e-06
 7632      24968.88767      25556.62026   3.50920449e-03  -3.58214453e-05   6.14149453e-07
 7633      24968.87381      25556.62024   3.50926720e-03  -3.54194714e-05   7.76161818e-07
 7634      24968.86741      25556.62037   3.50925002e-03  -3.55651101e-05   1.00176098e-06
 7635      24968.88023      25556.62036   3.50902140e-03  -3.56971200e-05   9.60038108e-07
 7636      24968.81650      25556.62061   3.50971302e-03  -3.50730177e-05   1.73811090e-06
 7637      24968.88188      25556.62043   3.50896866e-03  -3.57887966e-05   1.08145908e-06
 7638      24968.88045      25556.62043   3.50906370e-03  -3.58278352e-05   1.03985079e-06
 7639      24968.82903      25556.62057   3.50956485e-03  -3.51880370e-05   1.60609646e-06
 7640      24968.88734      25556.61989   3.50951057e-03  -3.52401902e-05   1.91863552e-08
 7641      24968.78746      25556.62109   3.50954734e-03  -3.52386421e-05   2.78706841e-06
 7642      24968.86367      25556.62071   3.50892756e-03  -3.58747330e-05   1.69908807e-06
 7643      24968.85953      25556.62046   3.50928054e-03  -3.55228479e-05   1.22710404e-06
 7644      24968.86489      25556.62091   3.50874730e-03  -3.61656492e-05   2.02568431e-06
 7645      24968.84166      25556.62062   3.50938963e-03  -3.54864618e-05   1.60666361e-06
 7646      24968.77329      25556.62124   3.50963698e-03  -3.51845577e-05   3.14203876e-06
 7647      24968.83426      25556.62041   3.50967501e-03  -3.51263536e-05   1.25081354e-06
 7648      24968.88079      25556.62016   3.50935229e-03  -3.55456021e-05   5.22530437e-07
 7649      24968.87253      25556.62023   3.50934611e-03  -3.54760585e-05   7.24070358e-07
 7650      24968.83138      25556.62095   3.50915580e-03  -3.57126481e-05   2.28378317e-06
 7651      24968.81916      25556.62076   3.50945766e-03  -3.52397317e-05   2.04073802e-06
 7652      24968.86735      25556.61994   3.50977329e-03  -3.50494257e-05   1.93762822e-07
 7653      24968.93785      25556.61926   3.50947971e-03  -3.52232445e-05  -1.41097783e-06
 7654      24968.83058      25556.61998   3.51017779e-03  -3.45030685e-05   5.02557455e-07
 7655      24968.84557      25556.62002   3.50989893e-03  -3.47529477e-05   5.14000989e-07
 7656      24968.83461      25556.62084   3.50916426e-03  -3.55734685e-05   2.10256400e-06
 7657      24968.84060      25556.62032   3.50977840e-03  -3.51892153e-05   9.94799943e-07
 7658      24968.79624      25556.62096   3.50962148e-03  -3.51946786e-05   2.48896118e-06
 7659      24968.84640      25556.62015   3.50976318e-03  -3.49205594e-05   7.45757300e-07
 7660      24968.86622      25556.62059   3.50901920e-03  -3.57564810e-05   1.46037747e-06
 7661      24968.88375      25556.61984   3.50963932e-03  -3.51528647e-05  -6.70819458e-08
 7662      24968.74021      25556.62066   3.51061381e-03  -3.39657857e-05   2.27488355e-06
 7663      24968.91835      25556.61964   3.50929795e-03  -3.53544163e-05  -5.74320095e-07
 7664      24968.86011      25556.62037   3.50928066e-03  -3.54065197e-05   1.09946000e-06
 7665      24968.90230      25556.61989   3.50925816e-03  -3.54280410e-05  -2.57328324e-08
 7666      24968.86957      25556.61975   3.50987290e-03  -3.47972055e-05  -1.17587650e-07
 7667      24968.90223      25556.61959   3.50964366e-03  -3.51247532e-05  -6.22093731e-07
 7668      24968.88448      25556.62073   3.50866768e-03  -3.62268370e-05   1.58353660e-06
 7669      24968.83173      25556.62114   3.50890038e-03  -3.58905716e-05   2.66999594e-06
 7670      24968.93802      25556.61994   3.50876288e-03  -3.60525282e-05  -1.51109868e-07
 7671      24968.93099      25556.62001   3.50881544e-03  -3.60703834e-05  -1.67148592e-09
 7672      24968.85452      25556.62006   3.50980298e-03  -3.49793233e-05   4.98959701e-07
 7673      24968.85139      25556.61968   3.51021507e-03  -3.44579518e-05  -1.63726351e-07
 7674      24968.81938      25556.62025   3.50999696e-03  -3.46219085e-05   1.09242861e-06
 7675      24968.80768      25556.62113   3.50928423e-03  -3.55699310e-05   2.75801260e-06
 7676      24968.87510      25556.61960   3.50999514e-03  -3.47284050e-05  -4.54238476e-07
 7677      24968.82826      25556.62016   3.51016476e-03  -3.47959584e-05   7.51015374e-07
 7678      24968.79887      25556.62066   3.50983674e-03  -3.48314013e-05   1.97178061e-06
 7679      24968.87694      25556.62034   3.50918953e-03  -3.56928544e-05   8.68178166e-07
 7680      24968.85686      25556.61984   3.51002529e-03  -3.47597082e-05   6.09856059e-08
 7681      24968.88429      25556.62051   3.50885602e-03  -3.59305342e-05   1.21536454e-06
 7682      24968.80689      25556.62122   3.50912866e-03  -3.56015094e-05   2.97063431e-06
 7683      24968.84034      25556.62023   3.50976885e-03  -3.49531068e-05   9.25816231e-07
 7684      24968.85719      25556.62043   3.50940885e-03  -3.55061514e-05   1.14854322e-06
 7685      24968.83495      25556.62048   3.50952799e-03  -3.51810312e-05   1.41749144e-06
 7686      24968.86835      25556.62094   3.50859358e-03  -3.62026987e-05   2.11638705e-06
