polar and equatorial radii for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
these models assume the voyager wind profile from Tollefson et al. (2018, Icarus 311).
the distribution of models in this file comes from randomly drawing wind fit coefficients from Gaussians with means and standard deviations from Table 1 (polynomial profiles).
index         r_pol_km          r_eq_km
  250   24317.05435178   24760.37615591
  251   24335.54789111   24758.46448455
  252   24293.71231674   24761.21259962
  253   24300.70976723   24761.29749249
  254   24283.54252475   24762.09807160
  255   24300.36682444   24761.52407673
  256   24301.30756082   24761.51452880
  257   24244.12490597   24763.29554181
  258   24252.58007809   24761.53769823
  259   24248.61387581   24763.56118470
  260   24262.81114503   24762.79829056
  261   24295.53781389   24761.33289306
  262   24272.34024082   24762.72290557
  263   24293.31535135   24761.46212943
  264   24278.11105908   24761.34200668
  265   24286.13650443   24761.81619313
  266   24216.51683028   24764.13897057
  267   24322.29618063   24761.26615058
  268   24302.77811258   24761.62784417
  269   24284.63934749   24762.08110350
  270   24238.16942730   24764.69940492
  271   24217.80777056   24765.00367519
  272   24258.39691089   24763.24823614
  273   24315.69805929   24760.22120183
  274   24235.13458016   24762.76552549
  275   24284.61653634   24762.62484428
  276   24291.60424016   24761.41399940
  277   24321.14558317   24760.87851255
  278   24231.41026785   24763.24283050
  279   24335.01985224   24759.27546157
  280   24321.40906536   24760.37032954
  281   24292.32039841   24761.64500688
  282   24271.52342466   24762.77808297
  283   24281.17229212   24761.61622913
  284   24262.83429827   24763.03501129
  285   24256.41949517   24761.66649607
  286   24284.50168568   24762.08294820
  287   24264.78785364   24761.87521484
  288   24290.88832925   24762.19661379
  289   24306.54930178   24760.38325205
  290   24329.07547964   24759.60779562
  291   24304.66625430   24761.62290404
  292   24261.14404891   24762.08297528
  293   24247.96951143   24762.58026784
  294   24195.50243673   24765.06505045
  295   24305.13251378   24760.93299761
  296   24290.10118910   24761.16098058
  297   24277.65497031   24763.20004226
  298   24278.43596159   24761.18197049
  299   24248.12584261   24763.19846233
  300   24277.33288347   24763.05383016
  301   24306.89044982   24760.92147989
  302   24280.08171840   24763.24049005
  303   24282.50903528   24762.01977847
  304   24313.05106190   24760.80947536
  305   24288.71461943   24762.10257859
  306   24264.36412208   24762.85547394
  307   24235.35338814   24763.34234722
  308   24255.57620284   24763.09582511
  309   24261.77645705   24763.80671013
  310   24286.66526282   24762.00297125
  311   24219.91381486   24764.29371014
  312   24282.61983704   24761.05053945
  313   24310.96079780   24761.27559302
  314   24337.80545929   24759.18159908
  315   24276.01222215   24762.18250526
  316   24261.16496572   24762.16403571
  317   24242.92073289   24762.59553602
  318   24274.52533386   24762.20247091
  319   24284.22421358   24763.05471714
  320   24281.58532103   24761.89368258
  321   24270.41016867   24762.85399115
  322   24307.60450706   24760.31797447
  323   24346.08370408   24759.04849516
  324   24308.59999666   24760.60737242
  325   24316.31760746   24760.08501007
  326   24285.52688406   24763.25576876
  327   24225.84065523   24763.03728423
  328   24293.99763112   24761.79496877
