polar and equatorial radii for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
these models assume the h-band 2014 wind profile from Tollefson et al. (2018, Icarus 311).
the distribution of models in this file comes from randomly drawing the occultation radius from a Gaussian with standard deviation equal to 5 km.
index         r_pol_km          r_eq_km
  625   24310.52773343   24768.10388977
  626   24308.34622007   24765.81541651
  627   24311.16188201   24768.76913751
  628   24322.23653615   24780.38739289
  629   24311.94495906   24769.59062149
  630   24313.41854829   24771.13649723
  631   24320.67392367   24778.74802299
  632   24311.98810014   24769.63587861
  633   24314.43340369   24772.20114564
  634   24309.16764973   24766.67711675
  635   24298.45730435   24755.44209777
  636   24311.98982088   24769.63768375
  637   24320.70071490   24778.77613008
  638   24316.73543653   24774.61615470
  639   24312.56649727   24770.24264708
  640   24313.14031173   24770.84461060
  641   24317.73280796   24775.66248630
  642   24317.70812682   24775.63659349
  643   24313.98971928   24771.73569127
  644   24314.50356311   24772.27474766
  645   24315.18398418   24772.98855774
  646   24317.24335602   24775.14900661
  647   24309.70748560   24767.24342085
  648   24305.06292153   24762.37120532
  649   24308.32998628   24765.79838690
  650   24315.07425385   24772.87344259
  651   24305.71922004   24763.05966214
  652   24313.99626647   24771.74255970
  653   24309.25815054   24766.77205467
  654   24308.84193411   24766.33543232
  655   24314.20668659   24771.96330418
  656   24303.69680748   24760.93816282
  657   24322.00341617   24780.14282060
  658   24315.87888674   24773.71756357
  659   24316.13095545   24773.98200378
  660   24316.35943032   24774.22169259
  661   24307.09141606   24764.49910561
  662   24308.66826799   24766.15325222
  663   24319.20913509   24777.21129902
  664   24308.21462410   24765.67736953
  665   24308.37920110   24765.85001434
  666   24311.74972669   24769.38581329
  667   24311.99995158   24769.64831136
  668   24313.39099995   24771.10759736
  669   24306.33480906   24763.70541767
  670   24308.31834898   24765.78617913
  671   24314.09003071   24771.84092449
  672   24318.05129496   24775.99660918
  673   24312.02334001   24769.67284698
  674   24322.16984523   24780.31742566
  675   24308.72570961   24766.21350988
  676   24313.13346912   24770.83743230
  677   24316.67959627   24774.55757350
  678   24317.12640871   24775.02631850
  679   24309.77656719   24767.31588968
  680   24315.98380447   24773.82763059
  681   24308.81894682   24766.31131806
  682   24316.65277672   24774.52943752
  683   24308.87400477   24766.36907526
  684   24311.52890599   24769.15416203
  685   24314.82692330   24772.61397506
  686   24305.30271179   24762.62274481
  687   24307.07466726   24764.48153592
  688   24310.52934425   24768.10557959
  689   24308.32197793   24765.78998598
  690   24317.72818780   24775.65763933
  691   24314.05775883   24771.80706918
  692   24311.59764075   24769.22626798
  693   24316.26384519   24774.12141593
  694   24316.57006906   24774.44267019
  695   24305.46397326   24762.79190800
  696   24310.96063313   24768.55801890
  697   24310.75825141   24768.34571219
  698   24295.03700091   24751.85442494
  699   24306.74335432   24764.13398500
  700   24309.49318876   24767.01861674
  701   24308.51104346   24765.98831995
  702   24313.65311538   24771.38257246
  703   24307.04565247   24764.45109905
  704   24313.50367354   24771.22579878
  705   24310.42574827   24767.99690347
  706   24312.79731502   24770.48478753
  707   24306.20105449   24763.56510831
  708   24318.15427932   24776.10464964
  709   24310.02203450   24767.57339314
  710   24311.07269090   24768.67557221
  711   24316.02740486   24773.87337088
  712   24310.07874096   24767.63288020
  713   24319.13372686   24777.13218795
  714   24307.53203093   24764.96131680
  715   24308.62747382   24766.11045814
  716   24307.00598008   24764.40948224
  717   24315.07180533   24772.87087391
  718   24317.51219754   24775.43104564
  719   24316.95125347   24774.84256528
  720   24305.11949386   24762.43054954
  721   24311.33823595   24768.95414054
  722   24310.96164268   24768.55907795
  723   24306.41405701   24763.78854932
  724   24304.04394105   24761.30230177
  725   24311.49914708   24769.12294357
  726   24309.15118689   24766.65984677
  727   24313.85461766   24771.59396102
  728   24308.99705383   24766.49815697
  729   24309.20538867   24766.71670597
  730   24312.03041804   24769.68027219
  731   24304.24552685   24761.51376327
  732   24310.14779099   24767.70531611
  733   24318.09341864   24776.04080094
  734   24309.69815105   24767.23362860
  735   24308.51799671   24765.99561407
  736   24315.35559570   24773.16859098
  737   24315.94550619   24773.78745264
  738   24317.78084943   24775.71288628
  739   24315.05966497   24772.85813780
  740   24314.34309251   24772.10640311
  741   24310.11838945   24767.67447286
  742   24313.32788718   24771.04138829
  743   24308.22669800   24765.69003530
  744   24310.69747801   24768.28195847
  745   24316.92286568   24774.81278402
  746   24307.47172071   24764.89805044
  747   24316.13418209   24773.98538878
  748   24308.57333991   24766.05367039
  749   24312.45418181   24770.12482216
  750   24311.28109987   24768.89420225
  751   24314.65086879   24772.42928150
  752   24323.73785943   24781.96248044
  753   24316.25420897   24774.11130674
  754   24318.55694660   24776.52708696
  755   24314.07818420   24771.82849672
  756   24307.85009816   24765.29497470
  757   24305.01843389   24762.32453793
  758   24319.70382179   24777.73027784
  759   24308.26271468   24765.72781755
  760   24310.11211734   24767.66789319
  761   24317.89413883   24775.83173749
